Tiempo	Ca	Cb	Cc	Cd	P_Estimador	q	qc	T	T0	Tc	Tc0
3.0833333333333344	0.139485	1.8883869999999998	0.080852	0.192677	3376.1846570000002	1.52915	8.698822	21.905518	19.921875	18.914795	18.121338
3.166666666666668	0.137827	1.909311	0.08303300000000001	0.195046	3316.176531	1.096826	8.713574000000001	21.966553	19.830322	18.914795	18.273926
3.2500000000000013	0.131804	1.931026	0.08541499999999999	0.19731300000000002	3258.3324629999997	1.6859380000000002	8.263632000000001	22.180176	19.738770000000002	18.884276999999997	18.060303
3.333333333333335	0.13606600000000002	1.9489439999999998	0.08764	0.199273	3423.314422	1.432666	8.123486999999999	22.332764	19.769287	19.036865	17.84668
3.4166666666666683	0.130376	1.970647	0.09009600000000001	0.201606	3238.306777	1.1896	7.961212	22.576904000000003	19.769287	18.97583	18.060303
3.5000000000000018	0.131151	1.989118	0.092549	0.203492	3365.1669460000003	1.597803	9.819989	22.637939000000003	19.647217	19.067383	18.09082
3.5833333333333357	0.13059400000000002	2.0084	0.09504	0.205546	3375.3650159999997	1.277734	7.880075	22.851563	19.708251999999998	19.158935999999997	17.84668
3.6666666666666687	0.125344	2.0289650000000004	0.097714	0.207625	3285.554733	1.505957	7.666167999999999	22.424316500000003	19.616699	19.128418	18.060303
3.7500000000000018	0.129657	2.044979	0.100077	0.209247	3433.124259	1.433594	8.366897999999999	23.126220999999997	19.799805	19.250488	17.999268
3.833333333333336	0.12323900000000002	2.065925	0.10288800000000001	0.21138200000000001	3305.730067	1.38999	8.366897999999999	23.339844	19.708251999999998	19.219970999999997	18.121338
3.9166666666666687	0.124081	2.083193	0.10564100000000001	0.21304499999999998	3341.647463	1.543994	8.226751	23.370361	19.647217	18.945313	17.96875
4.000000000000003	0.124483	2.100684	0.108379	0.214788	3332.735682	1.207227	8.507044	23.431396	19.647217	18.548583999999998	18.09082
4.083333333333337	0.12083800000000001	2.119266	0.111268	0.216554	3241.210253	1.518018	8.507044	24.163818	19.647217	18.640137	17.999268
4.166666666666669	0.12379000000000001	2.1350860000000003	0.114048	0.218079	3396.17613	1.500391	8.706197999999999	23.675537	19.616699	19.006348000000003	18.09082
4.250000000000002	0.11810999999999999	2.15469	0.117105	0.220007	3310.0799269999998	1.141357	8.352145	23.950195	19.616699	19.158935999999997	18.060303
4.333333333333335	0.120254	2.1701349999999997	0.120075	0.22140300000000002	3403.4305560000003	1.646973	7.939083999999999	24.102783	19.586182	19.586182	17.96875
4.416666666666668	0.122677	2.1859040000000003	0.12298699999999999	0.222962	3532.2609090000005	1.512451	8.765207	24.224854	19.464111	19.0979	18.121338
4.500000000000001	0.112926	2.206734	0.126377	0.22495900000000002	3271.684427	1.6414060000000001	8.403777999999999	24.530029000000003	19.525146	19.189453	17.96875
4.583333333333334	0.119933	2.219762	0.12942599999999999	0.226135	3581.758829	1.49668	9.163516	24.6521	19.555664	19.433594	17.999268
4.666666666666667	0.118307	2.2370389999999998	0.132715	0.22783499999999998	3555.75339	1.093115	8.396402	24.926758	19.647217	19.403076000000002	17.84668
4.75	0.111803	2.255743	0.13637	0.229527	3424.10623	1.689648	7.9759649999999995	25.140381	19.555664	19.525146	18.09082
4.833333333333333	0.115344	2.2698490000000002	0.13973	0.230796	3537.050507	1.543066	7.9685880000000004	25.262451000000002	19.464111	19.555664	17.877197
4.916666666666666	0.10935299999999999	2.288232	0.143433	0.23249699999999998	3427.713643	1.197949	7.334244	25.415039	19.616699	19.555664	17.96875
4.999999999999999	0.109471	2.302851	0.147144	0.233672	3466.606622	1.5569819999999999	8.779959	25.567626999999998	19.555664	19.586182	17.907715
5.083333333333332	0.109125	2.318004	0.150882	0.23498000000000002	3506.3939729999997	1.4076170000000001	8.093982	25.811768	19.616699	19.647217	18.273926
5.166666666666665	0.102605	2.3353080000000004	0.154919	0.236404	3324.853676	1.6302729999999999	9.030746	25.90332	19.555664	19.647217	17.938232
5.249999999999998	0.108151	2.34682	0.158621	0.23726	3560.197524	1.5282229999999999	8.602933	25.994873000000002	19.342041000000002	19.616699	17.816162
5.333333333333331	0.104234	2.362905	0.162644	0.238614	3457.871643	1.233203	8.934857000000001	26.116943	19.433594	19.647217	17.938232
5.416666666666664	0.10257899999999999	2.377127	0.166731	0.239677	3426.403719	1.6312010000000001	8.68407	26.361084	19.403076000000002	19.708251999999998	17.907715
5.499999999999997	0.105155	2.389664	0.170725	0.24064899999999997	3569.588754	1.313916	8.152989999999999	26.422119	19.281006	19.616699	17.84668
5.58333333333333	0.099365	2.405759	0.17508800000000002	0.24192199999999997	3381.8051939999996	1.429883	7.953836	26.452637	19.342041000000002	19.708251999999998	17.816162
5.6666666666666625	0.101989	2.417366	0.179205	0.242716	3526.630899	1.50874	9.259405000000001	26.666259999999998	19.586182	19.647217	17.816162
5.7499999999999964	0.10081699999999999	2.431057	0.183442	0.243781	3527.714503	1.248975	8.462786999999999	26.696777	19.250488	19.799805	17.724609
5.8333333333333295	0.097751	2.444944	0.187889	0.244774	3410.99825	1.526367	8.300512	26.879883000000003	18.945313	19.738770000000002	17.96875
